school_rank,school_name,school_id,school_state,professor_id,professor_legacy_id,professor_first,professor_last,department,avg_rating,avg_difficulty,would_take_again_percent,num_ratings,profile_url
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0zNTk5MTQ=,359914,Bertil,Van Boer,Music,3.1,1.7,0,72,https://www.ratemyprofessors.com/professor/359914
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci00NjI2MzA=,462630,Lesley,Sommer,Music,4.9,2.4,100,11,https://www.ratemyprofessors.com/professor/462630
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzU2NTA2,2356506,Wayne,Landiis,Environmental Studies,3,4,100,1,https://www.ratemyprofessors.com/professor/2356506
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xMzU0Njk=,135469,John,Krieg,Economics,3.7,4.3,100,59,https://www.ratemyprofessors.com/professor/135469
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci01ODA5MTY=,580916,Randall,Jimerson,History,4.2,2.9,71.4286,18,https://www.ratemyprofessors.com/professor/580916
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzU0MTc5,2354179,Nicole,Statler,Mathematics,3,4,0,1,https://www.ratemyprofessors.com/professor/2354179
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci03MDU4MDk=,705809,Dianne,Learned,Psychology,3.1,3,0,50,https://www.ratemyprofessors.com/professor/705809
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjYyMTg2,2262186,Shannon,Kelly,English,3.9,3.2,80,10,https://www.ratemyprofessors.com/professor/2262186
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjM1MzE4,2235318,Mark,Pederson,Environmental Studies,3.7,2,75,4,https://www.ratemyprofessors.com/professor/2235318
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci05NTkwNjE=,959061,Phil,Everson,Anthropology,1.6,1.6,0,16,https://www.ratemyprofessors.com/professor/959061
